iata,longitude,latitude,region
BIE,-96.754097,40.3013,Other
BIF,-106.3799973,31.84950066,Other
BIG,-145.7220001,63.99449921,Other
BIH,-118.363998,37.3731,Domestic
BII,165.565002,11.5225,Other
BIJ,146.33401,-5.577463,Other
BIK,136.108002,-1.19002,Pacific
BIL,-108.542999,45.807701,Domestic
BIM,-79.26470184,25.69989967,Caribbean
BIN,67.816629,34.808916,Other
BIO,-2.91061,43.301102,Atlantic
BIP,143.4790039,-16.88080025,Other
BIQ,-1.523223,43.468372,Atlantic
BIR,87.26399994,26.48150063,Atlantic
BIS,-100.7460022,46.77270126,Domestic
BIT,80.548968,29.463421,Other
BIU,-23.5462,65.641296,Atlantic
BIV,21.98940086,6.527780056,Other
BIW,127.6669998,-19.56669998,Other
BIX,-88.92440033,30.41040039,Other
BIY,27.2791,-32.897099,Other
BJA,5.069804,36.711952,Atlantic
BJB,57.30820084,37.49300003,Atlantic
BJC,-105.116997,39.908798,Other
BJD,-14.82439995,66.02189636,Other
BJE,28.52305556,11.19944444,Other
BJF,29.692612,70.60025,Atlantic
BJG,124.273611,0.686111,Other
BJH,81.185402,29.539,Other
BJI,-94.93370056,47.50939941,Domestic
BJJ,-81.88829803,40.87480164,Other
BJK,134.273971,-6.06613,Other
BJL,-16.652201,13.338,Atlantic
BJM,29.318501,-3.32402,Atlantic
BJO,-64.31289673,-22.77330017,Other
BJP,-46.537131,-22.978822,Other
BJQ,56.06777778,19.87305556,Other
BJR,37.321602,11.6081,Atlantic
BJT,79.996,6.431,Other
BJU,81.668999,29.502001,Other
BJV,27.664301,37.250599,Atlantic
BJW,121.058243,-8.70777,Pacific
BJX,-101.480284,20.992695,Mexico
BJY,20.2575,44.935299,Other
BJZ,-6.82133,38.8913,Atlantic
BKA,96.355003,61.676701,Atlantic
BKB,73.207199,28.070601,Atlantic
BKC,-161.149002,65.981598,Domestic
BKD,-98.89099884,32.71900177,Other
BKE,-117.8089981,44.83729935,Other
BKF,-155.776993,58.554798,Other
BKG,-93.200544,36.532082,Other
BKH,-159.785004,22.0228,Other
BKI,116.049324,5.932743,Pacific
BKJ,-14.2811,10.9658,Other
BKK,100.7470016,13.68109989,Pacific
BKL,-81.6832962,41.51750183,Other
BKM,115.617996,3.974,Pacific
BKN,54.366001,39.480598,Atlantic
BKO,-7.94994,12.5335,Atlantic
BKP,138.4747222,-20.49583333,Other
BKQ,145.429716,-24.431678,Pacific
BKR,17.070989,12.385511,Other
BKS,102.338997,-3.8637,Pacific
BKT,-77.95749664,37.07419968,Other
BKU,44.38899994,-23.7329998,Other
BKV,110.3125,41.656944,Other
BKW,-81.124199,37.7873,Domestic
BKX,-96.816902,44.304798,Other
BKY,28.8088,-2.30898,Other
BKZ,31.8212,-1.332,Atlantic
BLA,-64.692222,10.111111,Caribbean
BLB,-79.599602,8.91479,Central
BLC,10.03388889,5.895277778,Other
BLD,-114.858799,35.947161,Domestic
BLE,15.5152,60.422001,Atlantic
BLF,-81.207703,37.295799,Other
BLG,113.767043,2.652143,Other
BLH,-114.7170029,33.61920166,Other
BLI,-122.538002,48.7928009,Domestic
BLJ,6.30859,35.752102,Atlantic
BLK,-3.02861,53.771702,Other
BLL,9.157019,55.740335,Atlantic
BLM,-74.12490082,40.18690109,Other
BLN,146.007004,-36.551899,Other
BLO,-20.2875,65.644997,Other
BLP,-76.582199,-7.06056,Other
BLQ,11.2887,44.5354,Atlantic
BLR,77.706299,13.1979,Atlantic
BLS,147.481799,-28.051247,Other
BLT,148.807007,-23.6031,Other
BLU,-120.7099991,39.27500153,Other
BLV,-89.835197,38.5452,Domestic
BLW,45.2388,4.766976,Other
BLX,12.250389,46.166549,Other
BLY,-10.03079987,54.22280121,Other
BLZ,34.97399902,-15.67910004,Atlantic
BMA,17.94169998,59.35440063,Atlantic
BMB,22.479572,2.183261,Other
BMC,-112.061996,41.552399,Other
BMD,44.541901,-19.686701,Other
BME,122.227407,-17.948789,Pacific
BMF,22.8010006,5.693999767,Other
BMG,-86.61669922,39.14599991,Other
BMH,144.637,-6.373166667,Other
BMI,-88.915901,40.4771,Domestic
BMJ,-60.48799896,7.370120049,Other
BMK,6.709167,53.59639,Other
BML,-71.17590332,44.57540131,Other
BMM,11.4932,2.07564,Other
BMN,43.266602,37.098801,Other
BMO,97.2476,24.27044,Other
BMP,149.279931,-20.804633,Other
BMQ,39.730982,-3.983363,Other
BMR,7.373257,53.72485,Other
BMS,-41.817501,-14.2554,Other
BMT,-94.215746,30.070635,Other
BMU,118.685002,-8.537184,Pacific
BMV,108.1200027,12.66829968,Pacific
BMW,0.92698,21.3778,Atlantic
BMX,-155.260148,59.362274,Other
BMY,163.661077,-19.720521,Other
BMZ,143.2433,-7.8485,Other
BNA,-86.6782,36.1245,Domestic
BNB,20.883551,-0.286652,Other
BNC,29.4739,0.575,Other
BND,56.37779999,27.21829987,Atlantic
BNE,153.1170044,-27.38419914,Pacific
BNF,-134.833146,57.088799,Other
BNG,-116.850672,33.922548,Other
BNH,-71.025832,42.352502,Other
BNI,5.599500179,6.316979885,Atlantic
BNK,153.561471,-28.833236,Pacific
BNL,-81.38829803,33.25780106,Other
BNM,147.6667222,-9.107777778,Other
BNN,12.2175,65.461098,Atlantic
BNO,-118.955154,43.590463,Other
BNP,70.527901,32.9729,Other
BNR,-4.727726,10.688861,Other
BNS,-70.214167,8.615,Caribbean
BNT,145.2275,-5.742222222,Other
BNU,-49.093569,-26.831661,Other
BNV,146.826697,-6.426631,Other
BNW,-93.847603,42.049599,Other
BNX,17.297501,44.941399,Atlantic
BNY,159.7983333,-11.30222222,Pacific
BOA,13.064,-5.854,Other
BOB,-151.7510071,-16.44440079,Pacific
BOC,-82.250801,9.34085,Central
BOD,-0.715356,44.82865,Atlantic
BOE,15.336009,-1.03104,Other
BOG,-74.1469,4.70159,Central
BOH,-1.839576,50.780483,Atlantic
BOI,-116.223,43.5644,Domestic
BOJ,27.515173,42.569917,Atlantic
BOK,-124.290001,42.0746,Other
BOM,72.86789703,19.08869934,Atlantic
BON,-68.268501,12.131,Caribbean
BOO,14.3653,67.269203,Atlantic
BOP,15.63700008,5.958000183,Other
BOR,100.165392,20.323986,Pacific
BOS,-71.0079,42.36197,Domestic
BOT,141.1063222,-7.237257,Other
BOU,2.369633,47.060158,Other
BOV,153.2812,-3.3834,Other
BOW,-81.783401,27.943399,Other
BOX,136.302002,-16.0753,Other
BOY,-4.33096981,11.16009998,Atlantic
BOZ,16.32189941,6.344170094,Other
BPA,125.479259,11.674262,Pacific
BPC,10.1226,6.03924,Other
BPD,147.0205556,-7.743611111,Other
BPE,119.061384,39.666384,Pacific
BPF,158.1193056,-8.562027778,Other
BPG,-52.389008,-15.861417,South
BPH,126.321015,8.195052,Other
BPI,-110.1110001,42.58509827,Other
BPK,141.744583,-5.526389,Other
BPL,82.30007,44.895461,Pacific
BPM,78.467598,17.4531,Other
BPN,116.89452,-1.268342,Pacific
BPS,-39.080584,-16.438426,South
BPT,-94.020699,29.9508,Domestic
BPX,97.10829926,30.55360031,Pacific
BPY,44.482484,-16.74453,Other
BQA,121.500034,15.729309,Other
BQB,115.401596,-33.688423,Pacific
BQE,-15.838079,11.297356,Other
BQG,140.449378,52.381041,Other
BQH,0.032499999,51.3307991,Other
BQI,21.623296,-18.11848,Other
BQJ,134.695007,67.648003,Pacific
BQK,-81.466499,31.258801,Domestic
BQL,139.8999939,-22.91329956,Pacific
BQN,-67.129402,18.4949,Caribbean
BQO,-3.033333,9.255556,Other
BQQ,-43.147499,-11.0808,Other
BQS,127.4120026,50.42539978,Pacific
BQT,23.8981,52.108299,Atlantic
BQU,-61.262001,12.9884,Other
BQV,-135.884995,58.4552,Other
BQW,127.973,-20.1483,Pacific
BRA,-45.008999,-12.0789,South
BRB,-42.803187,-2.756644,South
BRC,-71.157501,-41.151199,South
BRD,-94.129727,46.402861,Domestic
BRE,8.78932,53.046786,Atlantic
BRG,125.423301,2.648591,Other
BRH,145.378518,-5.741032,Other
BRI,16.760599,41.138901,Atlantic
BRK,145.9519958,-30.03919983,Pacific
BRL,-91.12550354,40.78319931,Domestic
BRM,-69.35862,10.042747,Caribbean
BRN,7.498512,46.912868,Atlantic
BRO,-97.42590332,25.90679932,Domestic
BRP,146.7594,-7.6693,Other
BRQ,16.69440079,49.15129852,Atlantic
BRR,-7.44306,57.0228,Atlantic
BRS,-2.71909,51.382702,Atlantic
BRT,130.615774,-11.764966,Other
BRU,4.48444,50.901402,Atlantic
BRW,-156.766008,71.285402,Domestic
BRX,-71.12039948,18.25149918,Other
BRY,-85.49960327,37.81430054,Other
BSA,49.139231,11.275235,Atlantic
BSB,-47.920834,-15.869167,South
BSC,-77.3947,6.20292,Central
BSD,99.168297,25.053301,Pacific
BSE,109.765391,1.812678,Other
BSF,-155.554001,19.760099,Other
BSG,9.80568,1.90547,Atlantic
BSI,122.03923,14.418624,Other
BSJ,147.569379,-37.887539,Other
BSK,5.73823,34.793301,Atlantic
BSL,7.521117,47.60068,Atlantic
BSM,52.349602,36.655102,Other
BSN,17.42900085,6.492000103,Other
BSO,121.980003,20.4513,Pacific
BSP,141.2594444,-8.858055556,Other
BSQ,-109.8830032,31.36400032,Other
BSR,47.662102,30.549101,Atlantic
BSS,-46.053364,-7.525305,Other
BST,64.364998,31.5597,Other
BSU,19.788097,1.224789,Other
BSV,47.061667,-15.6725,Other
BSW,-146.1459961,60.42309952,Other
BSX,94.7799,16.815201,Pacific
BSY,42.311802,2.330195,Other
BSZ,74.4776,43.061298,Atlantic
BTA,13.7261,4.54861,Other
BTB,18.514433,3.057593,Other
BTC,81.678802,7.70576,Other
BTD,135.938355,-18.637472,Other
BTF,-111.927002,40.86940002,Other
BTG,18.30879974,7.314109802,Other
BTH,104.119003,1.12103,Pacific
BTI,-143.582001,70.134003,Domestic
BTJ,95.41997,5.525087,Pacific
BTK,101.697998,56.37060165,Atlantic
BTL,-85.251503,42.307301,Other
BTM,-112.4970016,45.95479965,Domestic
BTN,-79.734398,34.6217,Other
BTO,-55.447054,4.217511,Other
BTP,-79.949699,40.776901,Other
BTQ,29.7367,-2.59583,Other
BTR,-91.149597,30.533199,Domestic
BTS,17.2127,48.1702,Atlantic
BTT,-151.529007,66.913902,Domestic
BTU,113.0199966,3.123850107,Pacific
BTV,-73.153297,44.471901,Domestic
BTW,115.995003,-3.41241,Pacific
BTX,140.738339,-25.694791,Other
BTY,-116.7870026,36.86109924,Other
BTZ,101.15,5.79,Other
BUA,154.6730042,-5.422319889,Pacific
BUB,-99.14969635,41.77669907,Other
BUC,139.5339966,-17.74860001,Pacific
BUD,19.262393,47.43018,Atlantic
BUF,-78.732201,42.940498,Domestic
BUG,13.4037,-12.609,Atlantic
BUI,138.677437,-3.68455,Other
BUJ,4.20639,35.3325,Other
BUK,44.625542,17.350352,Other
BUL,146.6495419,-7.216286671,Other
BUM,-94.34010315,38.28979874,Other
BUN,-76.9898,3.81963,Central
BUO,45.5549,9.5275,Other
BUP,74.755798,30.2701,Atlantic
BUQ,28.626296,-20.021254,Atlantic
BUR,-118.356378,34.197703,Domestic
BUS,41.599701,41.610298,Atlantic
BUT,90.7471,27.5622,Atlantic
BUU,102.181613,-1.541635,Pacific
BUV,-57.558823,-30.319807,Other
BUW,122.569823,-5.486037,Pacific
BUX,30.220685,1.565743,Other
BUY,115.677002,-33.3783,Other
BUZ,50.83459854,28.94479942,Atlantic
BVA,2.11278,49.454399,Atlantic
BVB,-60.690944,2.845855,South
BVC,-22.88890076,16.1364994,Atlantic
BVE,1.485556,45.039722,Atlantic
BVG,29.034097,70.871517,Atlantic
BVH,-60.098301,-12.6944,South
BVI,139.3480072,-25.89749908,Pacific
BVJ,68.333611,70.315278,Atlantic
BVK,-63.879444,-13.605556,Other
BVL,-63.704718,-13.654426,Other
BVM,-38.871899,-15.8717,Other
BVO,-96.0112,36.762501,Other
BVS,-50.4436,-1.63653,South
BVU,-151.0440063,61.17219925,Other
BVV,147.621994,44.919998,Other
BVW,142.675003,-12.6592,Other
BVX,-91.647301,35.7262,Other
BVY,-70.916496,42.584202,Other
BVZ,125.439105,-16.732756,Other
BWA,83.412594,27.505328,Atlantic
BWB,115.405998,-20.864401,Pacific
BWC,-115.5169983,32.99290085,Other
BWD,-98.95649719,31.79360008,Other
BWE,10.5561,52.319199,Atlantic
BWF,-3.2675,54.1286111,Other
BWG,-86.41970062,36.96450043,Other
BWH,100.390999,5.46592,Other
BWI,-76.668297,39.1754,Domestic
BWJ,146.8816667,-6.396944444,Other
BWK,16.678362,43.284454,Atlantic
BWL,-97.31700134,36.79589844,Other
BWM,-103.30075,46.165519,Other
BWN,114.928001,4.9442,Pacific
BWO,47.745602,51.858299,Other
BWP,141.1652778,-3.021666667,Other
BWQ,146.81438,-29.975792,Other
BWT,145.726,-40.997039,Pacific
BWU,150.990792,-33.923618,Other
BWW,-79.147202,22.6213,Other
BWX,114.3401,-8.31015,Pacific
BXA,-89.86499786,30.81369972,Other
BXB,133.438995,-2.53224,Other
BXD,139.58333,-7.175902,Other
BXE,-12.46829987,14.84729958,Other
BXF,128.305,-17.545,Other
BXG,144.330002,-36.739399,Pacific
BXH,75.004533,46.894246,Other
BXI,-6.469831,9.540571,Other
BXJ,76.883039,43.352052,Other
BXK,-112.686317,33.422397,Other
BXL,177.368,-16.943,Other
BXM,140.883565,-4.442687,Other
BXN,27.669701,37.140099,Other
BXO,8.396944,46.974444,Other
BXR,58.450001,29.0842,Other
BXS,-116.3209991,33.25899887,Other
BXT,117.476558,0.121656,Other
BXU,125.4788,8.9515,Pacific
BXV,-14.043927,64.790037,Other
BXW,112.678889,-5.723628,Other
BXX,43.1495,9.9463,Other
BXY,63.210773,45.621994,Atlantic
BXZ,147.8667,-5.7243,Other
BYA,-141.122088,64.077678,Other
BYB,56.2444,25.614229,Other
BYC,-63.65169907,-21.96089935,South
BYD,45.441079,14.105974,Other
BYF,2.693939,49.970049,Other
BYG,-106.722,44.3811,Other
BYH,-89.94400024,35.96429825,Other
BYI,-113.7720032,42.54259872,Other
BYJ,-7.9324,38.078899,Other
BYK,-5.07367,7.7388,Atlantic
BYL,-9.993722222,7.369166667,Other
BYM,-76.621399,20.3964,Other
BYN,100.7040024,46.16329956,Other
BYO,-56.452399,-21.2473,South
BYP,119.1660004,-22.6739006,Pacific
BYQ,117.866997,3.45572,Other
BYR,11.0001,57.277199,Other
BYS,-116.6299973,35.2804985,Other
BYT,-9.487123,51.6772,Other
BYU,11.64,49.985001,Other
BYV,79.85416667,6.929444444,Other
BYW,-122.823844,48.579162,Other
BYX,136.227005,-13.1981,Other
BZA,-84.624311,14.031524,Other
BZB,35.4729,-21.5411,Other
BZC,-41.96308,-22.770881,Other
BZD,143.577114,-34.624834,Other
BZE,-88.303556,17.539951,Central
BZF,-122.4079971,40.57490158,Other
BZG,17.977699,53.096802,Atlantic
BZH,28.344786,-16.816485,Other
BZI,27.926001,39.619301,Other
BZJ,115.911859,33.560777,Other
BZK,34.176399,53.214199,Other
BZL,90.301201,22.801001,Atlantic
BZM,45.08883333,-17.6925,Other
BZN,-111.153,45.7775,Domestic
BZO,11.3264,46.460201,Atlantic
BZP,144.1194444,-14.74027778,Other
BZR,3.3539,43.323502,Atlantic
BZT,-95.57969666,28.98220062,Other
BZU,24.793997,2.818058,Other
BZV,15.25300026,-4.251699924,Atlantic
BZX,106.644872,31.73842,Pacific
BZY,27.781108,47.837666,Other
BZZ,-1.58362,51.75,Other
CAA,-85.776108,14.875,Other
CAB,12.18840027,-5.596990108,Atlantic
CAC,-53.501208,-25.000323,South
CAD,-85.421534,44.275749,Other
CAE,-81.119499,33.938801,Domestic
CAF,-66.897552,-4.871473,Other
CAG,9.05428,39.251499,Atlantic
CAH,105.177778,9.177667,Pacific
CAI,31.396694,30.111534,Atlantic
CAJ,-62.85485,6.231989,Caribbean
CAK,-81.44219971,40.91609955,Domestic
CAL,-5.686389923,55.43719864,Atlantic
CAM,-63.527827,-20.00656,Other
CAN,113.299004,23.392401,Pacific
CAO,-103.1669998,36.44620132,Other
CAP,-72.199576,19.726734,Caribbean
CAQ,-75.1985,7.96847,Central
CAR,-68.017899,46.871498,Other
CAT,-9.35523,38.724998,Atlantic
CAU,-36.0135,-8.28239,South
CAV,22.916239,-11.8931,Other
CAW,-41.301701,-21.698299,South
CAX,-2.80917,54.9375,Other
CAY,-52.361326,4.819964,Caribbean
CAZ,145.7940063,-31.53829956,Pacific
CBA,-119.568045,49.8636,Other
CBB,-66.17710114,-17.42110062,South
CBC,125.5377778,-18.91777778,Other
CBD,92.819273,9.153056,Other
CBE,-78.760902,39.615398,Other
CBF,-95.76059723,41.25920105,Other
CBG,0.175,52.205002,Atlantic
CBH,-2.269860029,31.64570045,Atlantic
CBI,148.016933,-40.390537,Other
CBJ,-71.64479828,17.92900085,Other
CBK,-101.0469971,39.42750168,Other
CBL,-63.536957,8.122161,Caribbean
CBM,-88.443802,33.643799,Other
CBN,108.538849,-6.757,Other
CBO,124.209938,7.164753,Pacific
CBQ,8.347200394,4.976019859,Atlantic
CBR,149.195007,-35.3069,Pacific
CBS,-71.322502,10.3307,Other
CBT,13.4869,-12.4792,Atlantic
CBV,-90.4067,15.469,Other
CBW,-52.3568,-24.009199,Other
CBX,147.21316,-33.06565,Other
CBY,140.927002,-19.47940063,Other
CBZ,117.885699,37.61055,Other
CCA,-65.145568,-16.976834,Other
CCB,-117.688004,34.111599,Other
CCC,-78.32839966,22.46100044,Caribbean
CCD,-118.4179993,34.06079865,Other
CCE,31.84296,30.074293,Atlantic
CCF,2.30632,43.216,Atlantic
CCG,-102.362999,31.4151001,Other
CCH,-71.686323,-46.5831,Other
CCI,-52.051755,-27.180511,Other
CCJ,75.955299,11.1368,Atlantic
CCK,96.833696,-12.19134,Pacific
CCL,150.617571,-26.771947,Other
CCM,-49.424475,-28.725743,Other
CCN,65.27102,34.526465,Other
CCO,-71.3364,4.56417,Other
CCP,-73.063103,-36.772701,South
CCR,-122.056999,37.9897,Other
CCS,-66.991222,10.601194,Caribbean
CCU,88.446701,22.654699,Atlantic
CCV,167.923996,-16.264999,Pacific
CCW,136.891998,-33.666698,Other
CCX,-57.629902,-16.0436,Other
CCY,-92.6108017,43.07260132,Other
CCZ,-77.880898,25.417101,Other
CDA,132.5319977,-12.90330029,Other
CDB,-162.725029,55.207871,Domestic
CDC,-113.098999,37.70100021,Domestic
CDD,-83.591667,15.316667,Other
CDE,118.073889,41.1225,Pacific
CDG,2.55,49.012798,Atlantic
CDH,-92.76339722,33.62279892,Other
CDI,-41.1856,-20.834299,Other
CDJ,-49.301498,-8.34835,Other
CDK,-83.050783,29.134095,Other
CDL,-161.9259949,65.90769959,Other
CDN,-80.56490326,34.28359985,Other
CDO,25.64559937,-32.15670013,Other
CDP,78.769183,14.513154,Atlantic
CDQ,142.2579956,-18.22500038,Other
CDR,-103.095001,42.837601,Domestic
CDS,-100.288002,34.43379974,Other
CDT,0.073333,40.213889,Atlantic
CDU,150.686406,-34.038338,Other
CDV,-145.477997,60.491798,Domestic
CDW,-74.28140259,40.87519836,Other
CDY,118.496002,7.014,Other
CEA,-97.25060272,37.64860153,Other
CEB,123.97974,10.309261,Pacific
CEC,-124.236403,41.778929,Domestic
CED,133.7100067,-32.13059998,Pacific
CEE,38.01580048,59.27360153,Atlantic
CEF,-72.534798,42.194,Other
CEG,-2.97778,53.178101,Other
CEH,33.799999,-10.55,Other
CEI,99.882896,19.952299,Pacific
CEK,61.5033,55.305801,Atlantic
CEL,-50.831729,-29.370091,Other
CEM,-144.780707,65.573815,Domestic
CEN,-109.8330002,27.39259911,Mexico
CEO,15.1014,-11.4264,Other
CEP,-62.026595,-16.142688,Other
CEQ,6.955176,43.547998,Other
CER,-1.47028,49.650101,Atlantic
CES,151.341995,-32.787498,Other
CET,-0.877064,47.0821,Other
CEU,-82.8864975,34.6719017,Other
CEV,-85.12969971,39.69850159,Other
CEW,-86.52210236,30.77879906,Other
CEX,-146.0469971,65.05180359,Other
CEY,-88.372803,36.6646,Other
CEZ,-108.627998,37.303001,Domestic
CFB,-42.071874,-22.921485,South
CFC,-50.939942,-26.787423,Other
CFD,-96.33139801,30.71570015,Other
CFE,3.16917,45.786701,Atlantic
CFF,17.9897,-8.78361,Other
CFG,-80.41419983,22.14999962,Caribbean
CFH,138.891998,-27.018299,Other
CFI,131.3269958,-17.02169991,Other
CFK,1.342237,36.217166,Atlantic
CFM,-111.278999,55.695301,Other
CFN,-8.340999603,55.0442009,Atlantic
CFO,-51.565836,-10.633296,Other
CFP,144.313028,-18.718481,Other
CFQ,-116.4980011,49.03689957,Other
CFR,-0.454883,49.17678,Atlantic
CFS,153.115997,-30.320601,Pacific
CFT,-109.211397,32.957039,Other
CFU,19.912038,39.602024,Atlantic
CFV,-95.57189941,37.09400177,Other
CGA,-133.147995,55.478802,Domestic
CGB,-56.116699,-15.6529,South
CGC,148.422289,-5.455231,Other
CGD,111.639999,28.9189,Pacific
CGE,-76.03040314,38.53929901,Other
CGF,-81.48639679,41.56510162,Other
CGG,122.0651,16.1941,Other
CGH,-46.654601,-23.627657,South
CGI,-89.570801,37.2253,Domestic
CGJ,27.8939,-12.5728,Other
CGK,106.6559982,-6.12556982,Pacific
CGL,-77.651249,-7.797624,Other
CGM,124.709115,9.253894,Pacific
CGN,7.14274,50.865898,Atlantic
CGO,113.849165,34.526497,Pacific
CGP,91.813301,22.249599,Atlantic
CGQ,125.684998,43.996201,Pacific
CGR,-54.673988,-20.469998,South
CGS,-76.92230225,38.98059845,Other
CGV,125.477943,-32.280457,Other
CGX,25.985673,-15.053957,Other
CGY,124.456496,8.612203,Pacific
CGZ,-111.766998,32.954899,Other
CHA,-85.203796,35.035301,Domestic
CHB,74.08170319,35.42670059,Other
CHC,172.532065,-43.489029,Pacific
CHD,-41.444099,-13.0312,Other
CHE,24.753313,59.448015,Other
CHF,128.696229,35.140248,Other
CHG,120.434998,41.538101,Pacific
CHH,-77.856195,-6.201911,South
CHJ,32.6283,-20.206699,Other
CHK,-97.96769714,35.09740067,Other
CHL,-114.218002,44.522999,Other
CHM,-78.523804,-9.14961,Other
CHN,127.11894,35.878289,Other
CHO,-78.45290375,38.1385994,Domestic
CHP,-144.6109924,65.48549652,Other
CHQ,24.1497,35.5317,Atlantic
CHR,1.728326,46.860221,Atlantic
CHS,-80.040497,32.898602,Domestic
CHT,-176.46514,-43.81189,Pacific
CHU,-159.216003,61.579102,Domestic
CHX,-82.515062,9.458962,Central
CHY,156.396111,-6.711944,Pacific
CHZ,-121.879063,42.57944,Other
CIA,12.5949,41.7994,Atlantic
CIC,-121.857716,39.795595,Other
CID,-91.7108,41.884701,Domestic
CIE,116.2170029,-33.36669922,Other
CIF,118.840971,42.159723,Pacific
CIG,-107.5220032,40.49520111,Other
CIH,113.125999,36.247501,Pacific
CII,27.887566,37.815389,Other
CIJ,-68.78299713,-11.04039955,South
CIK,-143.740005,66.644997,Domestic
CIL,-163.7030029,64.89790344,Other
CIM,-73.970658,6.367484,Other
CIN,-94.78900146,42.0461998,Other
CIO,-57.429206,-23.440334,Other
CIP,32.5872,-13.5583,Other
CIQ,-89.520938,14.83092,Other
CIR,-89.219597,37.064499,Other
CIS,-171.7100067,-2.76812005,Other
CIT,69.47889709,42.36420059,Atlantic
CIU,-84.471379,46.247707,Domestic
CIV,-132.21,55.217,Other
CIW,-61.3424,12.699,Other
CIX,-79.828102,-6.78748,South
CIY,14.60889,36.99583,Atlantic
CIZ,-63.132599,-4.13406,South
CJA,-78.489403,-7.13918,South
CJB,77.04340363,11.02999973,Atlantic
CJC,-68.903603,-22.498199,South
CJD,-74.583333,2.066667,Other
CJF,118.8130035,-22.9666996,Pacific
CJH,-124.144478,51.625797,Other
CJJ,127.498741,36.717008,Pacific
CJL,71.799922,35.886213,Atlantic
CJM,99.361702,10.7112,Pacific
CJN,108.488995,-7.719895,Other
CJS,-106.4290009,31.63610077,Mexico
CJT,-92.050598,16.176701,Other
CJU,126.492548,33.512058,Pacific
CJZ,-38.61583,-6.8827,South
CKA,-98.123531,36.734348,Other
CKB,-80.228104,39.2966,Domestic
CKC,31.9953,49.4156,Other
CKD,-158.137636,61.870315,Domestic
CKE,-122.901001,38.99060059,Other
CKG,106.651895,29.712254,Pacific
CKH,147.901993,70.6231,Pacific
CKI,132.483002,-11.165,Other
